location,date,excess_mortality,ci_lower,ci_upper,confirmed_deaths
Bonaire Sint Eustatius and Saba,2020-05-01,16.176756,-26.907782,26.11544,0.0
Bonaire Sint Eustatius and Saba,2020-06-01,21.548912,-35.59156,38.75978,0.0
Bonaire Sint Eustatius and Saba,2020-07-01,28.671122,-39.680645,55.07601,0.0
Bonaire Sint Eustatius and Saba,2020-08-01,35.327656,-44.144657,69.17638,0.0
Bonaire Sint Eustatius and Saba,2020-09-01,43.2704,-49.68438,84.76491,0.0
Bonaire Sint Eustatius and Saba,2020-10-01,57.6912,-43.652172,102.262856,3.4960146
Bonaire Sint Eustatius and Saba,2020-11-01,72.10061,-38.531185,118.99616,10.488044
Bonaire Sint Eustatius and Saba,2020-12-01,79.88744,-39.795048,128.67227,10.488044
Bonaire Sint Eustatius and Saba,2021-01-01,89.87475,-44.75942,147.63374,10.488044
Bonaire Sint Eustatius and Saba,2021-02-01,104.38159,-45.59396,164.26361,10.488044
Bonaire Sint Eustatius and Saba,2021-03-01,119.39724,-37.651512,175.29222,13.984058
Bonaire Sint Eustatius and Saba,2021-04-01,182.75204,11.368462,256.6263,34.960144
Bonaire Sint Eustatius and Saba,2021-05-01,217.66843,31.707346,292.78806,55.936234
Bonaire Sint Eustatius and Saba,2021-06-01,234.5751,34.1571,315.1417,59.432247
Bonaire Sint Eustatius and Saba,2021-07-01,243.20256,32.872185,328.455,59.432247
Bonaire Sint Eustatius and Saba,2021-08-01,252.9586,32.365803,343.1157,59.432247
Bonaire Sint Eustatius and Saba,2021-09-01,282.20587,37.365726,367.4451,59.432247
Bonaire Sint Eustatius and Saba,2021-10-01,331.82208,55.95339,401.5523,62.92826
Bonaire Sint Eustatius and Saba,2021-11-01,346.77063,56.71537,417.56607,66.42428
Bonaire Sint Eustatius and Saba,2021-12-01,384.8548,71.00222,448.86053,76.91232
Bonaire Sint Eustatius and Saba,2022-01-01,406.5031,77.77184,477.67255,76.91232
Bonaire Sint Eustatius and Saba,2022-02-01,476.26672,102.88854,574.4429,94.392395
Bonaire Sint Eustatius and Saba,2022-03-01,500.85733,110.36581,614.9105,108.37645
Bonaire Sint Eustatius and Saba,2022-04-01,519.3034,111.19405,630.0942,108.37645
Bonaire Sint Eustatius and Saba,2022-05-01,555.0302,120.33754,671.1925,118.864494
Bonaire Sint Eustatius and Saba,2022-06-01,577.94366,122.755455,714.174,122.36051
Bonaire Sint Eustatius and Saba,2022-07-01,592.9922,128.97847,748.13196,129.35254
Bonaire Sint Eustatius and Saba,2022-08-01,600.2709,127.74689,769.5913,129.35254
Bonaire Sint Eustatius and Saba,2022-09-01,611.7325,126.00755,802.94684,132.84856
Bonaire Sint Eustatius and Saba,2022-10-01,613.6696,127.032036,821.6557,132.84856
Bonaire Sint Eustatius and Saba,2022-11-01,616.19354,123.44945,828.0298,132.84856
Bonaire Sint Eustatius and Saba,2022-12-01,619.1053,118.25015,831.24603,132.84856
Bonaire Sint Eustatius and Saba,2023-01-01,633.6816,115.80066,852.8629,139.84058
Bonaire Sint Eustatius and Saba,2023-02-01,640.49133,120.23427,859.7833,143.3366
Bonaire Sint Eustatius and Saba,2023-03-01,643.79926,117.2955,859.3574,143.3366
Bonaire Sint Eustatius and Saba,2023-04-01,647.31995,113.61038,861.95917,143.3366
Bonaire Sint Eustatius and Saba,2023-05-01,650.65027,106.10757,863.04193,143.3366
Bonaire Sint Eustatius and Saba,2023-06-01,655.48706,96.979256,863.7764,143.3366
Bonaire Sint Eustatius and Saba,2023-07-01,659.3564,89.240875,864.12146,143.3366
Bonaire Sint Eustatius and Saba,2023-08-01,663.4805,80.73662,863.34467,143.3366
Bonaire Sint Eustatius and Saba,2023-09-01,666.70465,76.89417,863.93256,143.3366
Bonaire Sint Eustatius and Saba,2023-10-01,669.8558,73.18703,864.4781,143.3366
Bonaire Sint Eustatius and Saba,2023-11-01,673.62134,67.29247,866.2182,143.3366
Bonaire Sint Eustatius and Saba,2023-12-01,677.22577,62.49298,867.6218,143.3366
Bonaire Sint Eustatius and Saba,2024-01-01,680.847,57.675373,868.9407,143.3366
Bonaire Sint Eustatius and Saba,2024-02-01,685.34595,51.330433,870.3376,143.3366
Bonaire Sint Eustatius and Saba,2024-03-01,688.94745,46.27192,873.43744,143.3366
Bonaire Sint Eustatius and Saba,2024-04-01,692.6204,41.18862,879.4081,143.3366
Bonaire Sint Eustatius and Saba,2024-05-01,697.9388,34.4452,885.5927,143.3366
Bonaire Sint Eustatius and Saba,2024-06-01,702.7303,31.3975,888.1472,143.3366
Bonaire Sint Eustatius and Saba,2024-07-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2024-08-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2024-09-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2024-10-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2024-11-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2024-12-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2025-01-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2025-02-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2025-03-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2025-04-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2025-05-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2025-06-01,,,,143.3366
Bonaire Sint Eustatius and Saba,2025-07-01,,,,143.3366
Bosnia and Herzegovina,2020-01-01,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,2020-02-01,-4.315788,-4.315788,-4.315788,0.0
Bosnia and Herzegovina,2020-03-01,-10.025784,-10.025784,-10.025784,0.0
Bosnia and Herzegovina,2020-04-01,-18.192524,-18.192524,-18.192524,0.40564534
Bosnia and Herzegovina,2020-05-01,-13.214754,-13.214754,-13.214754,2.1530406
Bosnia and Herzegovina,2020-06-01,-11.94287,-11.94287,-11.94287,4.7741337
Bosnia and Herzegovina,2020-07-01,-3.264357,-3.264357,-3.264357,5.8038487
Bosnia and Herzegovina,2020-08-01,6.6377435,6.6377435,6.6377435,10.234744
Bosnia and Herzegovina,2020-09-01,27.09393,27.09393,27.09393,19.002924
Bosnia and Herzegovina,2020-10-01,48.772495,48.772495,48.772495,26.710186
Bosnia and Herzegovina,2020-11-01,78.10171,78.10171,78.10171,38.505104
Bosnia and Herzegovina,2020-12-01,171.15742,171.15742,171.15742,83.65655
Bosnia and Herzegovina,2021-01-01,234.20897,234.20897,234.20897,127.0606
Bosnia and Herzegovina,2021-02-01,240.81366,240.81366,240.81366,146.81241
Bosnia and Herzegovina,2021-03-01,257.11206,257.11206,257.11206,159.01297
Bosnia and Herzegovina,2021-04-01,321.39246,321.39246,321.39246,205.35014
Bosnia and Herzegovina,2021-05-01,397.8473,397.8473,397.8473,266.25937
Bosnia and Herzegovina,2021-06-01,438.38953,438.38953,438.38953,288.1642
Bosnia and Herzegovina,2021-07-01,453.35754,453.35754,453.35754,301.02005
Bosnia and Herzegovina,2021-08-01,462.05194,462.05194,462.05194,302.3306
Bosnia and Herzegovina,2021-09-01,477.32822,477.32822,477.32822,305.8878
Bosnia and Herzegovina,2021-10-01,511.193,511.193,511.193,330.94418
Bosnia and Herzegovina,2021-11-01,548.6896,548.6896,548.6896,360.5563
Bosnia and Herzegovina,2021-12-01,610.84125,610.84125,610.84125,392.72708
Bosnia and Herzegovina,2022-01-01,651.1696,651.1696,651.1696,419.4373
Bosnia and Herzegovina,2022-02-01,687.80206,687.80206,687.80206,450.79678
Bosnia and Herzegovina,2022-03-01,736.3092,736.3092,736.3092,482.37473
Bosnia and Herzegovina,2022-04-01,750.9043,750.9043,750.9043,490.30038
Bosnia and Herzegovina,2022-05-01,753.0567,753.0567,753.0567,491.92297
Bosnia and Herzegovina,2022-06-01,756.4866,756.4866,756.4866,492.64066
Bosnia and Herzegovina,2022-07-01,758.0185,758.0185,758.0185,493.20233
Bosnia and Herzegovina,2022-08-01,762.7538,762.7538,762.7538,495.04333
Bosnia and Herzegovina,2022-09-01,778.6732,778.6732,778.6732,500.81598
Bosnia and Herzegovina,2022-10-01,789.4279,789.4279,789.4279,503.53067
Bosnia and Herzegovina,2022-11-01,788.6885,788.6885,788.6885,504.6852
Bosnia and Herzegovina,2022-12-01,791.7599,791.7599,791.7599,505.5589
Bosnia and Herzegovina,2023-01-01,796.72534,796.72534,796.72534,506.5574
Bosnia and Herzegovina,2023-02-01,792.8692,792.8692,792.8692,507.74313
Bosnia and Herzegovina,2023-03-01,789.3129,789.3129,789.3129,508.42963
Bosnia and Herzegovina,2023-04-01,789.5603,789.5603,789.5603,509.39694
Bosnia and Herzegovina,2023-05-01,787.8451,787.8451,787.8451,509.77136
Bosnia and Herzegovina,2023-06-01,789.6898,789.6898,789.6898,510.0834
Bosnia and Herzegovina,2023-07-01,789.2968,789.2968,789.2968,510.17703
Bosnia and Herzegovina,2023-08-01,790.7817,790.7817,790.7817,510.2394
Bosnia and Herzegovina,2023-09-01,793.5571,793.5571,793.5571,510.2394
Bosnia and Herzegovina,2023-10-01,796.838,796.838,796.838,510.30182
Bosnia and Herzegovina,2023-11-01,795.6321,795.6321,795.6321,510.61386
Bosnia and Herzegovina,2023-12-01,798.8988,798.8988,798.8988,510.8635
Bosnia and Herzegovina,2024-01-01,798.3565,797.38885,798.86505,511.14432
Bosnia and Herzegovina,2024-02-01,798.14923,793.00726,801.8804,511.23795
Bosnia and Herzegovina,2024-03-01,796.37463,785.991,802.83704,511.33154
Bosnia and Herzegovina,2024-04-01,796.0752,780.46075,803.61743,511.36276
Bosnia and Herzegovina,2024-05-01,797.18665,773.55176,805.81226,511.36276
Bosnia and Herzegovina,2024-06-01,796.85846,768.4261,808.0102,511.36276
Bosnia and Herzegovina,2024-07-01,,,,511.36276
Bosnia and Herzegovina,2024-08-01,,,,511.48755
Bosnia and Herzegovina,2024-09-01,,,,511.67477
Bosnia and Herzegovina,2024-10-01,,,,511.73718
Bosnia and Herzegovina,2024-11-01,,,,511.8308
Bosnia and Herzegovina,2024-12-01,,,,511.862
Bosnia and Herzegovina,2025-01-01,,,,511.862
Bosnia and Herzegovina,2025-02-01,,,,511.89322
Bosnia and Herzegovina,2025-03-01,,,,511.9244
Bosnia and Herzegovina,2025-04-01,,,,511.9244
Bosnia and Herzegovina,2025-05-01,,,,511.9244
Bosnia and Herzegovina,2025-06-01,,,,511.9244
Bosnia and Herzegovina,2025-07-01,,,,511.9244
Botswana,2020-01-01,-0.08162805,-0.20505054,0.5302276,0.0
Botswana,2020-02-01,-0.470376,-1.5287888,3.2350838,0.0
Botswana,2020-03-01,-1.406775,-3.2386756,3.4446073,0.0
Botswana,2020-04-01,-5.973091,-13.688254,0.9279494,0.040986244
Botswana,2020-05-01,-11.494471,-26.53154,-0.43249482,0.040986244
Botswana,2020-06-01,-16.581821,-37.362637,0.5278417,0.040986244
Botswana,2020-07-01,-21.356783,-39.199036,3.2454817,0.040986244
Botswana,2020-08-01,-24.30653,-42.682713,10.617801,0.08197249
Botswana,2020-09-01,-29.290487,-50.438797,14.31134,0.24591747
Botswana,2020-10-01,-33.330696,-58.55897,15.911419,0.6557799
Botswana,2020-11-01,-36.319668,-60.382164,19.438482,1.024656
Botswana,2020-12-01,-38.228092,-55.793594,32.07228,1.3935323
Botswana,2021-01-01,-37.19814,-41.58096,49.481186,1.8033947
Botswana,2021-02-01,-31.79738,-31.79738,79.739334,5.902019
Botswana,2021-03-01,-23.15454,-23.15454,102.70249,13.607433
Botswana,2021-04-01,-7.9161696,-7.9161696,141.44482,24.22287
Botswana,2021-05-01,1.4230145,1.4230145,166.22905,29.67404
Botswana,2021-06-01,16.453625,16.453625,206.04291,35.494087
Botswana,2021-07-01,37.271324,37.271324,248.63614,47.46207
Botswana,2021-08-01,70.83692,70.83692,309.65723,67.75026
Botswana,2021-09-01,107.761475,107.761475,386.88483,93.28469
Botswana,2021-10-01,117.368195,117.368195,415.4911,97.05543
Botswana,2021-11-01,122.5951,122.5951,433.31885,98.65389
Botswana,2021-12-01,128.6031,128.6031,449.00272,99.14572
Botswana,2022-01-01,138.5564,138.5564,478.144,100.49827
Botswana,2022-02-01,155.97668,155.97668,514.92816,105.94944
Botswana,2022-03-01,166.08807,166.08807,544.86066,109.55623
Botswana,2022-04-01,168.71846,168.71846,550.06836,110.130035
Botswana,2022-05-01,170.79254,170.79254,556.19965,110.253
Botswana,2022-06-01,173.7933,173.7933,562.2126,110.33497
Botswana,2022-07-01,178.14261,178.14261,579.3988,112.79414
Botswana,2022-08-01,179.40521,179.40521,597.9441,113.61387
Botswana,2022-09-01,180.09839,180.09839,605.5927,113.85979
Botswana,2022-10-01,180.47894,180.47894,608.57056,114.02373
Botswana,2022-11-01,179.98004,179.98004,610.9881,114.02373
Botswana,2022-12-01,179.63248,179.63248,621.5567,114.14669
Botswana,2023-01-01,179.07745,179.07745,626.6855,114.22866
Botswana,2023-02-01,183.64699,183.64699,633.5776,114.47458
Botswana,2023-03-01,184.62572,184.62572,632.4276,114.55655
Botswana,2023-04-01,185.67,185.67,637.84125,114.55655
Botswana,2023-05-01,187.26363,187.26363,646.26154,114.597534
Botswana,2023-06-01,195.13803,195.13803,662.1774,114.63853
Botswana,2023-07-01,194.64844,194.64844,666.06384,114.63853
Botswana,2023-08-01,195.55869,195.55869,676.1471,114.76148
Botswana,2023-09-01,194.89708,194.89708,678.79565,114.76148
Botswana,2023-10-01,194.48288,194.48288,682.9074,114.76148
Botswana,2023-11-01,194.28352,194.28352,687.5699,114.76148
Botswana,2023-12-01,196.11887,196.11887,693.29016,114.76148
Botswana,2024-01-01,195.64122,195.64122,695.9937,114.76148
Botswana,2024-02-01,195.74953,195.74953,701.05273,114.80247
Botswana,2024-03-01,195.58276,195.58276,702.9585,114.80247
Botswana,2024-04-01,194.1163,194.1163,701.9969,114.80247
Botswana,2024-05-01,192.1894,192.1894,700.3468,114.80247
Botswana,2024-06-01,190.67828,190.67828,697.7465,114.80247
Botswana,2024-07-01,,,,114.80247
Botswana,2024-08-01,,,,114.80247
Botswana,2024-09-01,,,,114.80247
Botswana,2024-10-01,,,,114.80247
Botswana,2024-11-01,,,,114.80247
Botswana,2024-12-01,,,,114.80247
Botswana,2025-01-01,,,,114.80247
Botswana,2025-02-01,,,,114.80247
Botswana,2025-03-01,,,,114.80247
Botswana,2025-04-01,,,,114.80247
Botswana,2025-05-01,,,,114.80247
Botswana,2025-06-01,,,,114.80247
Botswana,2025-07-01,,,,114.80247
Brazil,2020-01-01,0.0,0.0,0.0,0.0
Brazil,2020-02-01,-0.022366336,-0.022366336,-0.022366336,0.0
Brazil,2020-03-01,0.65423715,0.65423715,0.65423715,0.0
Brazil,2020-04-01,3.8632138,3.8632138,3.8632138,0.07560399
Brazil,2020-05-01,10.919152,10.919152,10.919152,2.5990655
Brazil,2020-06-01,23.978086,23.978086,23.978086,13.710475
Brazil,2020-07-01,35.228107,35.228107,35.228107,27.72812
Brazil,2020-08-01,44.27843,44.27843,44.27843,43.395264
Brazil,2020-09-01,55.762577,55.762577,55.762577,57.453327
Brazil,2020-10-01,62.55574,62.55574,62.55574,67.95848
Brazil,2020-11-01,69.28977,69.28977,69.28977,75.8308
Brazil,2020-12-01,78.94361,78.94361,78.94361,82.18154
Brazil,2021-01-01,91.4386,91.4386,91.4386,92.18694
Brazil,2021-02-01,107.67708,107.67708,107.67708,106.48513
Brazil,2021-03-01,129.97571,129.97571,129.97571,120.88127
Brazil,2021-04-01,178.68791,178.68791,178.68791,151.03966
Brazil,2021-05-01,211.83336,211.83336,211.83336,190.76266
Brazil,2021-06-01,243.03017,243.03017,243.03017,219.64671
Brazil,2021-07-01,263.01614,263.01614,263.01614,245.34921
Brazil,2021-08-01,275.84018,275.84018,275.84018,264.11945
Brazil,2021-09-01,287.34674,287.34674,287.34674,275.58557
Brazil,2021-10-01,292.74872,292.74872,292.74872,283.4541
Brazil,2021-11-01,297.41147,297.41147,297.41147,288.95654
Brazil,2021-12-01,304.32312,304.32312,304.32312,292.13382
Brazil,2022-01-01,315.34253,315.34253,315.34253,294.32492
Brazil,2022-02-01,340.5016,340.5016,340.5016,298.06708
Brazil,2022-03-01,351.86414,351.86414,351.86414,308.66113
Brazil,2022-04-01,353.66714,353.66714,353.66714,313.59204
Brazil,2022-05-01,354.8458,354.8458,354.8458,315.44934
Brazil,2022-06-01,359.5868,359.5868,359.5868,316.92624
Brazil,2022-07-01,364.86307,364.86307,364.86307,319.1178
Brazil,2022-08-01,368.60812,368.60812,368.60812,322.61792
Brazil,2022-09-01,371.1851,371.1851,371.1851,325.16898
Brazil,2022-10-01,373.0275,373.0275,373.0275,326.18033
Brazil,2022-11-01,375.40335,375.40335,375.40335,327.18555
Brazil,2022-12-01,377.65222,377.65222,377.65222,327.9335
Brazil,2023-01-01,379.65186,379.65186,379.65186,329.92487
Brazil,2023-02-01,381.47498,381.47498,381.47498,331.3699
Brazil,2023-03-01,383.1102,383.1102,383.1102,332.37512
Brazil,2023-04-01,385.3743,385.3743,385.3743,332.9614
Brazil,2023-05-01,388.09067,388.09067,388.09067,333.55817
Brazil,2023-06-01,391.90375,391.90375,391.90375,333.8539
Brazil,2023-07-01,394.70996,394.70996,394.70996,333.8539
Brazil,2023-08-01,397.04425,397.04425,397.04425,333.8539
Brazil,2023-09-01,398.5334,398.5334,398.5334,333.8539
Brazil,2023-10-01,400.73383,400.73383,400.73383,333.8539
Brazil,2023-11-01,404.43463,404.43463,404.43463,333.8539
Brazil,2023-12-01,408.97305,408.97305,408.97305,333.8539
Brazil,2024-01-01,410.9813,410.9813,410.9813,333.8539
Brazil,2024-02-01,414.0963,414.0963,414.0963,333.8539
Brazil,2024-03-01,415.46582,415.46582,415.46582,333.8539
Brazil,2024-04-01,416.4082,415.4168,417.3832,333.8539
Brazil,2024-05-01,423.3792,413.44702,425.57675,333.8539
Brazil,2024-06-01,430.64304,412.58643,431.2385,333.8539
Brazil,2024-07-01,,,,333.8539
Brazil,2024-08-01,,,,333.8539
Brazil,2024-09-01,,,,333.8539
Brazil,2024-10-01,,,,333.8539
Brazil,2024-11-01,,,,333.8539
Brazil,2024-12-01,,,,333.8539
Brazil,2025-01-01,,,,333.89148
Brazil,2025-02-01,,,,334.0289
Brazil,2025-03-01,,,,334.13254
Brazil,2025-04-01,,,,334.1901
Brazil,2025-05-01,,,,334.21576
Brazil,2025-06-01,,,,334.23953
Brazil,2025-07-01,,,,334.25854
British Virgin Islands,2020-01-01,-0.2740735,-0.5357424,0.41996825,0.0
British Virgin Islands,2020-02-01,-1.5347929,-3.770992,2.4141743,0.0
British Virgin Islands,2020-03-01,-3.3365505,-8.141437,4.02733,0.0
British Virgin Islands,2020-04-01,-6.210872,-14.942498,8.354431,0.0
British Virgin Islands,2020-05-01,-6.3002295,-18.244616,14.032012,2.6111023
British Virgin Islands,2020-06-01,-5.6706495,-21.317764,29.165989,2.6111023
British Virgin Islands,2020-07-01,-4.8355045,-22.451511,43.862408,2.6111023
British Virgin Islands,2020-08-01,-4.91558,-26.52439,56.28839,2.6111023
British Virgin Islands,2020-09-01,-3.3765929,-31.394209,63.14463,2.6111023
British Virgin Islands,2020-10-01,-3.282457,-35.256863,67.886086,2.6111023
British Virgin Islands,2020-11-01,-3.234893,-38.533607,75.507286,2.6111023
British Virgin Islands,2020-12-01,-3.2658591,-38.91423,82.42299,2.6111023
British Virgin Islands,2021-01-01,-1.0634484,-43.982376,86.35786,2.6111023
British Virgin Islands,2021-02-01,2.4663763,-46.662266,89.811264,2.6111023
British Virgin Islands,2021-03-01,3.8786733,-50.57143,96.66287,2.6111023
British Virgin Islands,2021-04-01,5.8256106,-53.892433,102.98568,2.6111023
British Virgin Islands,2021-05-01,8.463588,-56.765762,110.94602,2.6111023
British Virgin Islands,2021-06-01,12.270824,-55.769222,117.14851,2.6111023
British Virgin Islands,2021-07-01,20.576199,-50.81658,126.929794,2.6111023
British Virgin Islands,2021-08-01,95.13837,28.212975,202.69821,80.944176
British Virgin Islands,2021-09-01,123.104614,46.276394,232.67497,96.61079
British Virgin Islands,2021-10-01,137.82672,45.761524,244.23912,96.61079
British Virgin Islands,2021-11-01,143.85283,44.609726,249.57962,96.61079
British Virgin Islands,2021-12-01,153.43987,49.419796,265.2159,99.22189
British Virgin Islands,2022-01-01,168.50153,53.383087,280.1097,101.83299
British Virgin Islands,2022-02-01,232.14764,98.656944,373.57678,127.944016
British Virgin Islands,2022-03-01,250.52962,112.682144,403.81567,161.88835
British Virgin Islands,2022-04-01,253.94295,107.14203,404.16483,161.88835
British Virgin Islands,2022-05-01,258.51526,102.56589,403.626,161.88835
British Virgin Islands,2022-06-01,267.46063,92.64763,407.83853,161.88835
British Virgin Islands,2022-07-01,274.01395,91.03341,420.08954,164.49945
British Virgin Islands,2022-08-01,277.771,86.34176,427.0698,164.49945
British Virgin Islands,2022-09-01,282.84122,84.489174,440.08328,167.11055
British Virgin Islands,2022-10-01,281.5895,79.03325,440.2904,167.11055
British Virgin Islands,2022-11-01,280.79596,72.85236,437.8161,167.11055
British Virgin Islands,2022-12-01,280.2816,68.18512,435.69077,167.11055
British Virgin Islands,2023-01-01,279.73166,62.826576,436.79443,167.11055
British Virgin Islands,2023-02-01,279.12225,57.18712,438.8961,167.11055
British Virgin Islands,2023-03-01,278.50787,53.518173,437.70514,167.11055
British Virgin Islands,2023-04-01,277.7826,49.97432,437.7992,167.11055
British Virgin Islands,2023-05-01,276.93347,45.994034,440.017,167.11055
British Virgin Islands,2023-06-01,276.30646,41.3178,443.94788,167.11055
British Virgin Islands,2023-07-01,275.34027,38.525955,448.03186,167.11055
British Virgin Islands,2023-08-01,273.53326,32.659454,451.32773,167.11055
British Virgin Islands,2023-09-01,272.14563,29.794369,454.31662,167.11055
British Virgin Islands,2023-10-01,270.46466,25.585104,456.77103,167.11055
British Virgin Islands,2023-11-01,269.10388,18.85941,457.723,167.11055
British Virgin Islands,2023-12-01,268.31854,15.793696,458.5691,167.11055
British Virgin Islands,2024-01-01,267.73563,12.56563,458.89,167.11055
British Virgin Islands,2024-02-01,266.80304,10.350413,459.9286,167.11055
British Virgin Islands,2024-03-01,265.9977,8.414563,461.198,167.11055
British Virgin Islands,2024-04-01,265.4733,6.805652,462.51544,167.11055
British Virgin Islands,2024-05-01,265.38705,4.600214,464.97507,167.11055
British Virgin Islands,2024-06-01,264.33017,3.7345564,468.7436,167.11055
British Virgin Islands,2024-07-01,,,,167.11055
British Virgin Islands,2024-08-01,,,,167.11055
British Virgin Islands,2024-09-01,,,,167.11055
British Virgin Islands,2024-10-01,,,,167.11055
British Virgin Islands,2024-11-01,,,,167.11055
British Virgin Islands,2024-12-01,,,,167.11055
British Virgin Islands,2025-01-01,,,,167.11055
British Virgin Islands,2025-02-01,,,,167.11055
British Virgin Islands,2025-03-01,,,,167.11055
British Virgin Islands,2025-04-01,,,,167.11055
British Virgin Islands,2025-05-01,,,,167.11055
British Virgin Islands,2025-06-01,,,,167.11055
British Virgin Islands,2025-07-01,,,,167.11055
Brunei,2020-01-01,0.0,0.0,0.0,0.0
Brunei,2020-02-01,1.4763792,1.4763792,1.4763792,0.0
Brunei,2020-03-01,2.803308,2.803308,2.803308,0.0
Brunei,2020-04-01,1.872841,1.872841,1.872841,0.21962287
Brunei,2020-05-01,-0.68857074,-0.68857074,-0.68857074,0.21962287
Brunei,2020-06-01,-0.07596597,-0.07596597,-0.07596597,0.43924573
Brunei,2020-07-01,10.208404,10.208404,10.208404,0.6588686
Brunei,2020-08-01,7.8562007,7.8562007,7.8562007,0.6588686
Brunei,2020-09-01,3.598163,3.598163,3.598163,0.6588686
Brunei,2020-10-01,-3.353631,-3.353631,-3.353631,0.6588686
